"cp","minsplit","minbucket","maxdepth","accuracy","kappa","balanced_accuracy","precision_satisfied","recall_satisfied","f1_satisfied","specificity"
0.005,40,20,6,0.637687969924812,0.23613505768257,0.616180830039526,0.574414626817373,0.48804347826087,0.522882725339999,0.744318181818182
0.01,40,20,6,0.653728070175439,0.253394161485771,0.62269227602108,0.609171522921523,0.43695652173913,0.500202283068703,0.80842803030303
0.02,40,20,6,0.667951127819549,0.27814591501615,0.632320487483531,0.66637099012099,0.419565217391304,0.503735005964108,0.845075757575758
5e-04,60,20,6,0.623496240601504,0.215299090656605,0.607081686429513,0.548571610184882,0.509239130434783,0.525753869056293,0.704924242424242
0.001,60,20,6,0.623496240601504,0.215299090656605,0.607081686429513,0.548571610184882,0.509239130434783,0.525753869056293,0.704924242424242
0.002,60,20,6,0.623496240601504,0.215299090656605,0.607081686429513,0.548571610184882,0.509239130434783,0.525753869056293,0.704924242424242
0.005,60,20,6,0.63765664160401,0.238109705029634,0.617498353096179,0.573571610184882,0.496739130434783,0.526367749108137,0.738257575757576
0.01,60,20,6,0.651911027568922,0.254680780815275,0.624108613306983,0.6016305132066,0.457971014492754,0.511107213666855,0.790246212121212
0.02,60,20,6,0.667951127819549,0.27814591501615,0.632320487483531,0.66637099012099,0.419565217391304,0.503735005964108,0.845075757575758
5e-04,80,20,6,0.627098997493734,0.217533499367432,0.607386363636364,0.559564850862334,0.491666666666667,0.516958235117767,0.723106060606061
0.001,80,20,6,0.627098997493734,0.217533499367432,0.607386363636364,0.559564850862334,0.491666666666667,0.516958235117767,0.723106060606061
0.002,80,20,6,0.627098997493734,0.217533499367432,0.607386363636364,0.559564850862334,0.491666666666667,0.516958235117767,0.723106060606061
0.005,80,20,6,0.634116541353383,0.226918119956762,0.611742424242424,0.568898184195667,0.479166666666667,0.513085916959734,0.744318181818182
0.01,80,20,6,0.644768170426065,0.241633039346049,0.618048007246377,0.588998934259232,0.457971014492754,0.506595935471366,0.778125
0.02,80,20,6,0.667951127819549,0.27814591501615,0.632320487483531,0.66637099012099,0.419565217391304,0.503735005964108,0.845075757575758
5e-04,60,30,6,0.634022556390977,0.227111815532046,0.611750658761528,0.56734249416645,0.478804347826087,0.514802357659843,0.74469696969697
0.001,60,30,6,0.634022556390977,0.227111815532046,0.611750658761528,0.56734249416645,0.478804347826087,0.514802357659843,0.74469696969697
0.002,60,30,6,0.634022556390977,0.227111815532046,0.611750658761528,0.56734249416645,0.478804347826087,0.514802357659843,0.74469696969697
0.005,60,30,6,0.651691729323308,0.257307926056339,0.625197628458498,0.607729094150574,0.466304347826087,0.519143347025247,0.784090909090909
0.01,60,30,6,0.657111528822055,0.261669117138916,0.626449275362319,0.625950575455646,0.444565217391304,0.507679392341047,0.808333333333333
0.02,60,30,6,0.675,0.288677292712689,0.636680665349144,0.694971278721279,0.406884057971014,0.498787377392191,0.866477272727273
5e-04,80,30,6,0.630451127819549,0.217851231972944,0.606744071146245,0.567583141032484,0.465760869565217,0.506008782813636,0.747727272727273
0.001,80,30,6,0.630451127819549,0.217851231972944,0.606744071146245,0.567583141032484,0.465760869565217,0.506008782813636,0.747727272727273
0.002,80,30,6,0.630451127819549,0.217851231972944,0.606744071146245,0.567583141032484,0.465760869565217,0.506008782813636,0.747727272727273
0.005,80,30,6,0.640977443609023,0.234634065039662,0.614130434782609,0.591680148256427,0.453260869565217,0.50534977217904,0.775
0.01,80,30,6,0.649968671679198,0.24862137566969,0.620388669301713,0.613318996508278,0.444565217391304,0.503168114145558,0.796212121212121
0.02,80,30,6,0.675,0.288677292712689,0.636680665349144,0.694971278721279,0.406884057971014,0.498787377392191,0.866477272727273
5e-04,80,40,6,0.621585213032581,0.195315540716112,0.595096343873518,0.557144619133278,0.436594202898551,0.485109457705206,0.753598484848485
0.001,80,40,6,0.621585213032581,0.195315540716112,0.595096343873518,0.557144619133278,0.436594202898551,0.485109457705206,0.753598484848485
0.002,80,40,6,0.621585213032581,0.195315540716112,0.595096343873518,0.557144619133278,0.436594202898551,0.485109457705206,0.753598484848485
0.005,80,40,6,0.62515664160401,0.195729729939629,0.593515316205534,0.578520634422337,0.406159420289855,0.473400838330683,0.780871212121212
0.01,80,40,6,0.628634085213033,0.207915904470098,0.601156949934124,0.570764520961298,0.436594202898551,0.48578970245728,0.765719696969697
0.02,80,40,6,0.666040100250627,0.278094911960542,0.633530961791831,0.641048534798535,0.43713768115942,0.510729803392342,0.829924242424242
